HomePlanet,CryoSleep,Deck,RoomNum,Side,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
Earth,False,F,849,S,TRAPPIST-1e,37.0,False,452.0,0.0,234.0,19.0,1290.0,False
Earth,False,G,740,P,TRAPPIST-1e,49.0,False,820.0,1.0,690.0,292.0,13.0,False
Earth,False,F,929,P,TRAPPIST-1e,18.0,False,1.0,1.0,0.0,0.0,746.0,False
Earth,False,F,850,S,TRAPPIST-1e,25.0,False,101.0,32.0,0.0,137.0,633.0,True
Earth,False,G,738,S,55 Cancri e,43.0,False,26.0,132.0,3.0,117.0,555.0,False
Earth,False,F,933,P,TRAPPIST-1e,20.0,False,9.0,0.0,157.0,525.0,0.0,False
Europa,True,C,142,P,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,739,S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,B,149,P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,851,S,55 Cancri e,30.0,False,60.0,41.0,553.0,1.0,0.0,True
Earth,False,F,934,P,TRAPPIST-1e,20.0,False,631.0,93.0,0.0,0.0,0.0,False
Earth,False,G,742,P,TRAPPIST-1e,20.0,False,25.0,0.0,796.0,44.0,44.0,False
Earth,False,F,852,S,TRAPPIST-1e,24.0,False,0.0,591.0,0.0,0.0,1560.0,False
Earth,False,F,935,P,TRAPPIST-1e,44.0,False,0.0,121.0,0.0,748.0,0.0,False
Earth,False,G,740,S,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,740,S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,B,150,P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,B,150,P,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,F,936,P,PSO J318.5-22,20.0,True,14.0,0.0,59.0,1777.0,0.0,False
Earth,True,G,743,P,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,E,297,S,TRAPPIST-1e,20.0,False,0.0,25.0,0.0,0.0,803.0,True
Earth,False,E,298,S,TRAPPIST-1e,42.0,False,0.0,1.0,0.0,17.0,1601.0,False
Mars,False,F,937,P,TRAPPIST-1e,43.0,False,375.0,103.0,1990.0,36.0,0.0,True
Europa,False,C,143,P,PSO J318.5-22,55.0,True,0.0,102.0,0.0,278.0,5353.0,False
Earth,False,G,743,S,TRAPPIST-1e,21.0,False,29.0,27.0,47.0,694.0,11.0,False
Earth,False,E,286,P,TRAPPIST-1e,17.0,False,0.0,656.0,295.0,0.0,35.0,False
Europa,False,C,167,S,55 Cancri e,54.0,False,0.0,559.0,0.0,15238.0,2799.0,False
Europa,False,C,168,S,55 Cancri e,45.0,False,0.0,496.0,0.0,1940.0,4195.0,False
Europa,True,B,180,S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,C,169,S,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,746,P,TRAPPIST-1e,24.0,False,191.0,497.0,0.0,0.0,16.0,False
Mars,False,F,940,P,TRAPPIST-1e,42.0,False,4102.0,0.0,36.0,0.0,1825.0,False
Europa,True,B,151,P,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,745,S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,746,S,55 Cancri e,23.0,False,42.0,0.0,0.0,765.0,2.0,False
Earth,False,F,856,S,TRAPPIST-1e,22.0,False,686.0,45.0,16.0,7.0,4.0,True
Mars,False,F,857,S,TRAPPIST-1e,23.0,False,176.0,493.0,169.0,0.0,1023.0,False
Earth,False,F,942,P,TRAPPIST-1e,37.0,False,661.0,876.0,0.0,3.0,13.0,False
Mars,True,F,860,S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,B,181,S,TRAPPIST-1e,33.0,False,0.0,4592.0,0.0,209.0,954.0,True
Europa,False,B,181,S,55 Cancri e,37.0,False,0.0,2337.0,0.0,204.0,76.0,True
Europa,False,B,182,S,55 Cancri e,32.0,False,0.0,154.0,0.0,5492.0,1924.0,False
Europa,True,E,287,P,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,F,862,S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,True,F,862,S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,True,F,862,S,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,750,S,TRAPPIST-1e,30.0,False,1.0,797.0,0.0,10.0,0.0,True
Europa,False,C,144,P,TRAPPIST-1e,64.0,False,77.0,2424.0,0.0,3001.0,127.0,False
Europa,False,C,144,P,TRAPPIST-1e,31.0,False,0.0,6670.0,217.0,625.0,20336.0,False
Europa,False,C,144,P,TRAPPIST-1e,27.0,False,267.0,2802.0,0.0,54.0,77.0,True
Europa,True,C,145,P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,748,P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,945,P,55 Cancri e,36.0,False,0.0,0.0,0.0,725.0,2.0,False
Europa,False,C,171,S,TRAPPIST-1e,36.0,False,1.0,5234.0,343.0,277.0,12682.0,False
Earth,False,G,753,S,TRAPPIST-1e,37.0,False,374.0,1327.0,10.0,81.0,0.0,False
Earth,False,G,750,P,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,774.0,0.0,False
Europa,False,C,172,S,TRAPPIST-1e,22.0,False,165.0,36.0,0.0,3044.0,556.0,False
Earth,False,G,751,P,PSO J318.5-22,23.0,False,0.0,138.0,4.0,412.0,220.0,False
Earth,False,F,864,S,55 Cancri e,31.0,False,2.0,20.0,1.0,1026.0,2.0,True
Europa,False,C,173,S,TRAPPIST-1e,37.0,False,1.0,477.0,0.0,0.0,7087.0,False
Earth,False,G,752,P,TRAPPIST-1e,28.0,False,5.0,0.0,0.0,1014.0,0.0,False
Earth,True,G,754,S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,755,S,55 Cancri e,14.0,False,0.0,166.0,603.0,1.0,0.0,True
Europa,True,B,152,P,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,F,865,S,TRAPPIST-1e,42.0,False,36.0,0.0,2554.0,0.0,9.0,True
Earth,False,F,866,S,TRAPPIST-1e,53.0,False,19.0,81.0,85.0,768.0,489.0,False
Earth,True,G,757,S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,False
Mars,False,E,289,P,TRAPPIST-1e,28.0,False,0.0,79.0,2003.0,0.0,0.0,True
Earth,True,G,753,P,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,F,868,S,TRAPPIST-1e,58.0,False,1246.0,0.0,66.0,36.0,0.0,False
Europa,False,B,183,S,TRAPPIST-1e,31.0,False,0.0,2520.0,1.0,1.0,0.0,True
Europa,True,B,183,S,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,B,183,S,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,B,183,S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,B,183,S,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,C,175,S,TRAPPIST-1e,45.0,False,0.0,7484.0,465.0,14.0,610.0,True
Earth,False,F,870,S,PSO J318.5-22,28.0,False,0.0,18.0,0.0,0.0,674.0,True
Europa,True,C,176,S,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,C,176,S,TRAPPIST-1e,68.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,C,176,S,55 Cancri e,26.0,False,0.0,431.0,28.0,10941.0,26.0,False
Europa,False,C,176,S,TRAPPIST-1e,52.0,False,2.0,364.0,0.0,2144.0,1804.0,False
Earth,False,G,754,P,PSO J318.5-22,41.0,False,454.0,297.0,0.0,2.0,0.0,False
Earth,False,E,299,S,TRAPPIST-1e,14.0,False,514.0,0.0,392.0,0.0,0.0,False
Earth,True,G,755,P,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,B,153,P,TRAPPIST-1e,62.0,True,0.0,1633.0,0.0,1742.0,0.0,True
Earth,False,G,760,S,55 Cancri e,26.0,False,595.0,84.0,0.0,0.0,131.0,True
Earth,False,F,871,S,TRAPPIST-1e,45.0,False,65.0,63.0,3.0,713.0,27.0,False
Europa,False,C,178,S,TRAPPIST-1e,41.0,False,0.0,412.0,0.0,4030.0,0.0,False
Earth,False,F,872,S,55 Cancri e,13.0,False,8.0,1385.0,1445.0,250.0,8.0,True
Europa,False,B,184,S,TRAPPIST-1e,48.0,False,0.0,9633.0,0.0,1.0,2.0,True
Earth,False,F,873,S,PSO J318.5-22,22.0,False,141.0,16.0,0.0,177.0,336.0,True
Earth,False,E,290,P,TRAPPIST-1e,45.0,False,1399.0,226.0,0.0,0.0,0.0,False
Earth,False,G,762,S,TRAPPIST-1e,42.0,False,84.0,323.0,0.0,1251.0,120.0,False
Europa,False,C,179,S,TRAPPIST-1e,33.0,False,0.0,7039.0,0.0,902.0,405.0,True
Europa,True,E,291,P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,B,154,P,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,763,S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,False,G,756,P,TRAPPIST-1e,17.0,False,372.0,0.0,477.0,0.0,0.0,False
Europa,False,D,147,S,TRAPPIST-1e,26.0,False,0.0,823.0,0.0,1821.0,1508.0,False
Europa,False,D,147,S,TRAPPIST-1e,38.0,False,0.0,93.0,0.0,0.0,7303.0,False
Earth,False,F,876,S,TRAPPIST-1e,24.0,False,703.0,0.0,0.0,0.0,0.0,False
Earth,True,G,757,P,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,True,G,757,P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,757,P,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,False,F,948,P,TRAPPIST-1e,30.0,False,0.0,0.0,3.0,3434.0,0.0,False
Europa,False,C,148,P,TRAPPIST-1e,32.0,False,45.0,985.0,0.0,0.0,6803.0,False
Earth,True,G,765,S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,765,S,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,765,S,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,765,S,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,765,S,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,765,S,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,E,303,S,TRAPPIST-1e,38.0,False,182.0,776.0,3.0,33.0,0.0,False
Earth,True,G,758,P,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,False
Europa,True,C,180,S,55 Cancri e,64.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,C,180,S,55 Cancri e,27.0,True,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,760,P,TRAPPIST-1e,42.0,False,0.0,0.0,1677.0,65.0,62.0,True
Europa,False,C,150,P,55 Cancri e,30.0,False,0.0,4066.0,0.0,544.0,1272.0,False
Earth,False,F,951,P,TRAPPIST-1e,38.0,False,183.0,203.0,0.0,110.0,374.0,False
Europa,False,C,181,S,TRAPPIST-1e,63.0,False,0.0,4579.0,1.0,1006.0,2084.0,True
Mars,True,F,952,P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,D,155,P,TRAPPIST-1e,37.0,False,1144.0,4.0,34.0,0.0,0.0,False
Mars,False,F,878,S,TRAPPIST-1e,50.0,False,225.0,0.0,796.0,107.0,0.0,True
Earth,False,G,768,S,TRAPPIST-1e,38.0,False,0.0,172.0,615.0,0.0,0.0,True
Europa,False,C,182,S,TRAPPIST-1e,28.0,True,0.0,3119.0,0.0,1404.0,366.0,True
Europa,True,B,156,P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,769,S,TRAPPIST-1e,15.0,False,0.0,7.0,0.0,749.0,0.0,False
Europa,False,B,186,S,TRAPPIST-1e,29.0,True,0.0,920.0,0.0,2052.0,3687.0,False
Europa,True,B,186,S,55 Cancri e,65.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,881,S,55 Cancri e,27.0,False,0.0,630.0,0.0,71.0,0.0,True
Mars,False,F,882,S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,F,882,S,TRAPPIST-1e,21.0,False,3148.0,0.0,1.0,0.0,0.0,False
Mars,True,F,882,S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,True,F,883,S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,D,156,P,55 Cancri e,30.0,False,818.0,44.0,2.0,2956.0,2311.0,False
Earth,True,G,762,P,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,True,G,762,P,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,E,304,S,TRAPPIST-1e,26.0,False,0.0,25.0,13.0,11.0,998.0,False
Earth,False,F,957,P,55 Cancri e,38.0,False,2614.0,0.0,103.0,0.0,0.0,False
Mars,False,F,958,P,TRAPPIST-1e,22.0,False,130.0,15.0,2454.0,0.0,0.0,True
Mars,False,F,959,P,TRAPPIST-1e,65.0,False,1420.0,0.0,84.0,0.0,0.0,False
Earth,True,G,764,P,PSO J318.5-22,61.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,885,S,TRAPPIST-1e,20.0,False,0.0,0.0,111.0,39.0,1094.0,False
Earth,True,G,765,P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,True,G,766,P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,False,F,887,S,TRAPPIST-1e,21.0,False,0.0,681.0,51.0,131.0,1.0,True
Earth,True,G,771,S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,888,S,55 Cancri e,17.0,False,0.0,262.0,0.0,0.0,502.0,True
Earth,False,F,888,S,PSO J318.5-22,24.0,False,154.0,7.0,241.0,213.0,453.0,False
Earth,False,G,767,P,55 Cancri e,27.0,False,866.0,0.0,0.0,0.0,23.0,False
Europa,False,C,187,S,55 Cancri e,26.0,False,0.0,3452.0,0.0,4.0,1960.0,True
Europa,False,C,187,S,TRAPPIST-1e,20.0,False,0.0,3.0,0.0,1271.0,2630.0,True
Europa,True,C,187,S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,C,187,S,TRAPPIST-1e,37.0,False,8.0,21.0,0.0,56.0,2167.0,True
Mars,False,F,889,S,TRAPPIST-1e,23.0,False,706.0,0.0,0.0,0.0,583.0,False
Europa,True,C,151,P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,C,151,P,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,E,294,P,TRAPPIST-1e,20.0,False,962.0,0.0,4581.0,105.0,0.0,True
Mars,False,F,893,S,TRAPPIST-1e,30.0,False,531.0,807.0,35.0,200.0,0.0,False
Mars,False,F,893,S,TRAPPIST-1e,29.0,False,574.0,0.0,4940.0,1831.0,2.0,False
Earth,False,G,773,S,TRAPPIST-1e,22.0,False,37.0,3.0,0.0,305.0,581.0,True
Mars,True,F,961,P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,E,306,S,TRAPPIST-1e,38.0,False,0.0,4504.0,0.0,13.0,302.0,True
Europa,False,C,152,P,TRAPPIST-1e,34.0,False,0.0,48.0,2067.0,3.0,6.0,True
Europa,True,C,152,P,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,D,149,S,TRAPPIST-1e,53.0,False,204.0,142.0,380.0,38.0,1.0,False
Europa,False,A,57,S,TRAPPIST-1e,28.0,False,0.0,395.0,118.0,14.0,1647.0,False
Europa,False,A,57,S,TRAPPIST-1e,31.0,False,0.0,1382.0,0.0,1795.0,588.0,False
Mars,False,F,964,P,PSO J318.5-22,56.0,False,233.0,0.0,1356.0,0.0,171.0,False
Earth,False,E,307,S,55 Cancri e,30.0,False,25.0,245.0,198.0,2.0,321.0,False
Mars,True,F,965,P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,896,S,TRAPPIST-1e,24.0,False,185.0,0.0,476.0,1810.0,53.0,False
Earth,False,F,966,P,TRAPPIST-1e,44.0,False,248.0,0.0,0.0,0.0,623.0,False
Earth,False,F,897,S,TRAPPIST-1e,25.0,False,0.0,3.0,23.0,693.0,0.0,False
Mars,True,F,968,P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,F,969,P,TRAPPIST-1e,29.0,False,298.0,0.0,888.0,5.0,0.0,True
Earth,False,E,308,S,TRAPPIST-1e,22.0,False,0.0,669.0,121.0,0.0,56.0,True
Earth,True,G,776,S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,900,S,55 Cancri e,22.0,False,0.0,509.0,2.0,8.0,74.0,True
Earth,True,F,900,S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,971,P,55 Cancri e,22.0,False,256.0,0.0,0.0,0.0,373.0,False
Mars,True,F,972,P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,True,F,972,P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,F,972,P,TRAPPIST-1e,34.0,False,2130.0,0.0,1.0,1.0,0.0,False
Mars,True,F,972,P,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,778,S,TRAPPIST-1e,22.0,False,123.0,1.0,660.0,0.0,0.0,True
Earth,True,G,779,S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,A,58,S,TRAPPIST-1e,31.0,False,588.0,1261.0,0.0,228.0,6.0,False
Mars,False,E,309,S,TRAPPIST-1e,20.0,False,845.0,0.0,46.0,123.0,0.0,False
Mars,True,E,309,S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,C,189,S,TRAPPIST-1e,53.0,False,50.0,11552.0,0.0,2998.0,4334.0,False
Europa,False,C,189,S,55 Cancri e,32.0,False,0.0,225.0,0.0,3873.0,240.0,False
Europa,False,C,189,S,55 Cancri e,48.0,False,0.0,342.0,929.0,10887.0,0.0,False
Europa,False,A,43,P,TRAPPIST-1e,37.0,False,223.0,9495.0,0.0,1318.0,1866.0,True
Mars,True,F,903,S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,B,159,P,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,B,160,P,TRAPPIST-1e,46.0,True,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,904,S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,778.0,0.0,False
Earth,False,G,781,S,TRAPPIST-1e,43.0,False,63.0,1339.0,9.0,253.0,42.0,True
Earth,True,G,782,S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,E,310,S,55 Cancri e,36.0,False,13.0,1480.0,1.0,1439.0,1955.0,False
Europa,False,E,310,S,TRAPPIST-1e,20.0,False,0.0,1131.0,3783.0,161.0,0.0,True
Earth,False,F,974,P,TRAPPIST-1e,63.0,False,0.0,104.0,0.0,599.0,0.0,False
Earth,False,F,905,S,TRAPPIST-1e,50.0,False,138.0,706.0,0.0,18.0,40.0,True
Earth,True,G,783,S,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,True,F,975,P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,977,P,TRAPPIST-1e,55.0,False,1028.0,18.0,0.0,0.0,0.0,False
Earth,False,F,906,S,TRAPPIST-1e,18.0,False,211.0,594.0,2.0,493.0,62.0,True
Earth,False,G,776,P,TRAPPIST-1e,44.0,False,22.0,1.0,0.0,864.0,0.0,False
Europa,False,C,190,S,55 Cancri e,49.0,False,0.0,7762.0,2.0,0.0,98.0,True
Earth,True,G,788,S,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,907,S,55 Cancri e,21.0,False,564.0,9.0,0.0,0.0,30.0,True
Mars,False,F,979,P,TRAPPIST-1e,26.0,False,17.0,0.0,746.0,394.0,0.0,False
Mars,False,D,150,S,TRAPPIST-1e,65.0,False,588.0,196.0,272.0,0.0,0.0,True
Mars,True,F,980,P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,True,F,981,P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,True,F,981,P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,F,981,P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,778,P,55 Cancri e,14.0,False,363.0,44.0,0.0,0.0,512.0,True
Earth,False,F,983,P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,19.0,785.0,False
Mars,True,F,984,P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,913,S,TRAPPIST-1e,52.0,False,1.0,13.0,3.0,0.0,700.0,False
Europa,True,B,192,S,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,B,192,S,TRAPPIST-1e,21.0,False,12.0,1855.0,0.0,1381.0,358.0,False
Europa,False,B,192,S,TRAPPIST-1e,25.0,False,21.0,2148.0,0.0,1966.0,12708.0,False
Mars,False,D,152,S,TRAPPIST-1e,23.0,False,2260.0,0.0,152.0,106.0,60.0,False
Europa,True,E,302,P,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,E,314,S,TRAPPIST-1e,38.0,False,161.0,3.0,0.0,624.0,0.0,False
Earth,False,F,917,S,TRAPPIST-1e,19.0,False,0.0,0.0,699.0,18.0,86.0,True
Earth,False,F,986,P,TRAPPIST-1e,30.0,False,148.0,0.0,0.0,619.0,34.0,True
Earth,False,G,792,S,TRAPPIST-1e,23.0,False,14.0,0.0,437.0,103.0,333.0,True
Earth,False,G,792,S,TRAPPIST-1e,55.0,False,330.0,114.0,0.0,2.0,0.0,True
Europa,False,C,153,P,TRAPPIST-1e,30.0,False,4531.0,212.0,10.0,157.0,12.0,False
Earth,False,F,920,S,TRAPPIST-1e,39.0,False,12.0,8.0,0.0,4.0,753.0,True
Earth,False,G,783,P,TRAPPIST-1e,24.0,False,0.0,871.0,17.0,0.0,0.0,False
Earth,False,G,784,P,55 Cancri e,24.0,False,0.0,0.0,0.0,734.0,21.0,False
Earth,False,F,922,S,TRAPPIST-1e,17.0,False,0.0,0.0,1875.0,142.0,2.0,True
Earth,False,E,304,P,TRAPPIST-1e,17.0,False,0.0,775.0,0.0,13.0,0.0,True
Earth,False,F,990,P,PSO J318.5-22,13.0,False,0.0,611.0,0.0,0.0,0.0,False
Europa,False,C,191,S,55 Cancri e,35.0,False,0.0,1135.0,0.0,0.0,3880.0,True
Mars,False,F,925,S,TRAPPIST-1e,32.0,False,654.0,0.0,655.0,0.0,0.0,True
Mars,True,F,925,S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,926,S,TRAPPIST-1e,21.0,False,529.0,8.0,89.0,21.0,0.0,True
Mars,False,F,927,S,TRAPPIST-1e,25.0,False,750.0,0.0,109.0,368.0,0.0,False
Mars,False,F,929,S,TRAPPIST-1e,36.0,False,108.0,0.0,941.0,861.0,0.0,False
Earth,False,G,786,P,TRAPPIST-1e,20.0,False,362.0,0.0,31.0,12.0,483.0,False
Earth,False,G,787,P,55 Cancri e,22.0,False,126.0,3.0,0.0,1305.0,0.0,False
Mars,True,E,315,S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,True,E,316,S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,False
Mars,False,F,930,S,TRAPPIST-1e,21.0,False,74.0,0.0,713.0,0.0,502.0,True
Earth,False,F,991,P,TRAPPIST-1e,20.0,False,0.0,254.0,868.0,405.0,0.0,True
Europa,True,C,192,S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,794,S,PSO J318.5-22,57.0,False,274.0,8.0,0.0,19.0,466.0,False
Earth,False,G,795,S,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,B,194,S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,B,194,S,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,797,S,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,789,P,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,993,P,TRAPPIST-1e,18.0,False,0.0,0.0,31.0,2121.0,0.0,False
Earth,False,F,933,S,TRAPPIST-1e,28.0,False,647.0,1.0,32.0,71.0,140.0,True
Earth,True,G,799,S,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,799,S,PSO J318.5-22,32.0,False,8.0,690.0,3.0,5.0,0.0,True
Earth,False,F,994,P,PSO J318.5-22,35.0,False,0.0,0.0,2.0,672.0,10.0,False
Earth,False,G,790,P,TRAPPIST-1e,52.0,False,0.0,837.0,1.0,2.0,8.0,False
Earth,False,E,305,P,TRAPPIST-1e,34.0,False,695.0,25.0,276.0,0.0,0.0,False
Earth,True,G,791,P,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,False,F,995,P,55 Cancri e,23.0,False,62.0,0.0,0.0,1.0,2203.0,False
Earth,False,E,317,S,TRAPPIST-1e,44.0,False,2.0,0.0,0.0,788.0,0.0,False
Earth,False,F,997,P,55 Cancri e,59.0,False,460.0,139.0,0.0,1.0,0.0,False
Europa,False,E,306,P,TRAPPIST-1e,42.0,False,0.0,1330.0,0.0,2711.0,691.0,False
Earth,False,F,998,P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,702.0,0.0,False
Mars,False,D,160,P,TRAPPIST-1e,29.0,False,3284.0,84.0,0.0,0.0,2.0,False
Mars,True,F,999,P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,F,1000,P,TRAPPIST-1e,19.0,False,1301.0,0.0,31.0,1.0,0.0,True
